periodic_issue,periodic_url,periodic_url_programme,periodic_date,is_programme
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 119 (6790), 23 мая",https://electro.nekrasovka.ru/books/6164139/pages/1,https://api.electro.nekrasovka.ru/api/books/6164139/pages/4/img/original,1946/5/23,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 120 (6791), 24 мая",https://electro.nekrasovka.ru/books/6164141/pages/1,https://api.electro.nekrasovka.ru/api/books/6164141/pages/4/img/original,1946/5/24,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 121 (6792), 25 мая",https://electro.nekrasovka.ru/books/6164142/pages/1,https://api.electro.nekrasovka.ru/api/books/6164142/pages/4/img/original,1946/5/25,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 122 (6793), 27 мая",https://electro.nekrasovka.ru/books/6164145/pages/1,https://api.electro.nekrasovka.ru/api/books/6164145/pages/4/img/original,1946/5/27,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 123 (6794), 28 мая",https://electro.nekrasovka.ru/books/6164147/pages/1,https://api.electro.nekrasovka.ru/api/books/6164147/pages/4/img/original,1946/5/28,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 124 (6795), 29 мая",https://electro.nekrasovka.ru/books/6164148/pages/1,https://api.electro.nekrasovka.ru/api/books/6164148/pages/4/img/original,1946/5/29,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 125 (6796), 30 мая",https://electro.nekrasovka.ru/books/6164151/pages/1,https://api.electro.nekrasovka.ru/api/books/6164151/pages/4/img/original,1946/5/30,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 126 (6797), 31 мая",https://electro.nekrasovka.ru/books/6164153/pages/1,https://api.electro.nekrasovka.ru/api/books/6164153/pages/4/img/original,1946/5/31,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 127 (6798), 1 июня",https://electro.nekrasovka.ru/books/6164155/pages/1,https://api.electro.nekrasovka.ru/api/books/6164155/pages/4/img/original,1946/6/1,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 128 (6799), 3 июня",https://electro.nekrasovka.ru/books/6164157/pages/1,https://api.electro.nekrasovka.ru/api/books/6164157/pages/4/img/original,1946/6/3,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 129 (6800), 4 июня",https://electro.nekrasovka.ru/books/6164158/pages/1,https://api.electro.nekrasovka.ru/api/books/6164158/pages/4/img/original,1946/6/4,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 130 (6801), 5 июня",https://electro.nekrasovka.ru/books/6164161/pages/1,https://api.electro.nekrasovka.ru/api/books/6164161/pages/4/img/original,1946/6/5,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 131 (6802), 6 июня",https://electro.nekrasovka.ru/books/6164163/pages/1,https://api.electro.nekrasovka.ru/api/books/6164163/pages/4/img/original,1946/6/6,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 132 (6803), 7 июня",https://electro.nekrasovka.ru/books/6164164/pages/1,https://api.electro.nekrasovka.ru/api/books/6164164/pages/4/img/original,1946/6/7,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 133 (6804), 8 июня",https://electro.nekrasovka.ru/books/6164167/pages/1,https://api.electro.nekrasovka.ru/api/books/6164167/pages/4/img/original,1946/6/8,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 134 (6805), 10 июня",https://electro.nekrasovka.ru/books/6164168/pages/1,https://api.electro.nekrasovka.ru/api/books/6164168/pages/4/img/original,1946/6/10,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 135 (6806), 11 июня",https://electro.nekrasovka.ru/books/6164171/pages/1,https://api.electro.nekrasovka.ru/api/books/6164171/pages/4/img/original,1946/6/11,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 136 (6807), 12 июня",https://electro.nekrasovka.ru/books/6164173/pages/1,https://api.electro.nekrasovka.ru/api/books/6164173/pages/4/img/original,1946/6/12,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 137 (6808), 13 июня",https://electro.nekrasovka.ru/books/6164175/pages/1,https://api.electro.nekrasovka.ru/api/books/6164175/pages/4/img/original,1946/6/13,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 138 (6809), 14 июня",https://electro.nekrasovka.ru/books/6164177/pages/1,https://api.electro.nekrasovka.ru/api/books/6164177/pages/4/img/original,1946/6/14,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 139 (6810), 15 июня",https://electro.nekrasovka.ru/books/6164179/pages/1,https://api.electro.nekrasovka.ru/api/books/6164179/pages/4/img/original,1946/6/15,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 140 (6811), 17 июня",https://electro.nekrasovka.ru/books/6164181/pages/1,https://api.electro.nekrasovka.ru/api/books/6164181/pages/4/img/original,1946/6/17,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 141 (6812), 18 июня",https://electro.nekrasovka.ru/books/6164183/pages/1,https://api.electro.nekrasovka.ru/api/books/6164183/pages/4/img/original,1946/6/18,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 142 (6813), 19 июня",https://electro.nekrasovka.ru/books/6164185/pages/1,https://api.electro.nekrasovka.ru/api/books/6164185/pages/4/img/original,1946/6/19,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 143 (6814), 20 июня",https://electro.nekrasovka.ru/books/6164186/pages/1,https://api.electro.nekrasovka.ru/api/books/6164186/pages/4/img/original,1946/6/20,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 144 (6815), 21 июня",https://electro.nekrasovka.ru/books/6164188/pages/1,https://api.electro.nekrasovka.ru/api/books/6164188/pages/4/img/original,1946/6/21,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 145 (6816), 22 июня",https://electro.nekrasovka.ru/books/6164191/pages/1,https://api.electro.nekrasovka.ru/api/books/6164191/pages/4/img/original,1946/6/22,0
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 147 (6818), 25 июня",https://electro.nekrasovka.ru/books/6164193/pages/1,https://api.electro.nekrasovka.ru/api/books/6164193/pages/4/img/original,1946/6/25,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 148 (6819), 26 июня",https://electro.nekrasovka.ru/books/6164194/pages/1,https://api.electro.nekrasovka.ru/api/books/6164194/pages/4/img/original,1946/6/26,1
"Вечерняя Москва, газета Московского городского комитета ВКП(б) и Моссовета, 1946, № 149 (6820), 27 июня",https://electro.nekrasovka.ru/books/6164196/pages/1,https://api.electro.nekrasovka.ru/api/books/6164196/pages/4/img/original,1946/6/27,0
