person_id,person_name,IMDb_ID
per0006944,Helena Kruzíková,nm0472951
per0006945,Josef Mixa,nm0594293
per0006946,Alena Kautska,nm1767865
per0006947,Marta Májová,nm0617233
per0006948,Eduard Cupák,nm0192576
per0006949,Josef Najman,nm1770186
per0006950,Václava Austová,nm6442369
per0006951,Jarek Lisata,nm1767265
per0006952,Nela Erzisnik,nm0260038
per0006953,Marija Piro,nm5274857
per0006954,Rudolf Kukic,nm0474344
per0006955,Viktor Bek,nm0067381
per0006956,Branko Spoljar,nm0819349
per0006957,Mirna Stopic,nm0832367
per0006958,Stevo Vujatovic,nm0904286
per0006959,Nada Skrinjar,nm0804861
per0006960,Bruno Mandic,nm1436446
per0006961,Neda Pataki,nm0665231
per0006962,Zvonimir Rogoz,nm0737396
per0006963,Milan Orlovic,nm5237952
per0006964,Jurica Dijakovic,nm0226620
per0006965,Milivoj Presecki,nm0696144
per0006966,Sonja Sagovac,nm1437365
per0006967,Relja Basic,nm0059823
per0006968,Marija Tocinoski,nm0865063
per0006969,Miroslav Petrovic,nm0678288
per0006970,Lupe del Castillo,nm0145128
per0006971,Fernando Fernández,nm0273497
per0006972,Agustín Isunza,nm0411600
per0006973,Sergio Arroyo,nm0037456
per0006974,Domingo Soler,nm0812929
per0006975,Juan García,nm0306238
per0006976,Manuel Bernal,nm0076089
per0006977,Beatriz Germán Fuentes,nm0314604
per0006978,Robert Lamoureux,nm0483812
per0006979,Dominique Davray,nm0205815
per0006980,Sophie Mallet,nm0539964
per0006981,Claude Castaing,nm0144404
per0006982,Judith Magre,nm0150495
per0006983,Yolande Laffon,nm0480829
per0006984,Robert Rollis,nm0738467
per0006985,Sophie Sel,nm0782928
per0006986,Fernand Ledoux,nm0496614
per0006987,Françoise Hornez,nm1149166
per0006988,Jany Vallières,nm0885180
per0006989,Alix Mahieux,nm0536929
per0006990,Abbas Bakirov,nm1104622
per0006991,Vladimir Krasnopolskiy,nm0469937
per0006992,Nelya Ataullaeva,nm1250550
per0006993,Sanat Divanov,nm0228622
per0006994,Abdusalom Rakhimov,nm1301850
per0006995,Mukhamed Cherkezov,nm0155860
per0006996,K. Alimdzhanov,nm7539545
per0006997,Vera Kondakova,nm2610590
per0006998,Gena Rumyantsev,nm2616038
per0006999,Sergey Morskoy,nm2611873
per0007000,Aben Mukhamedyarov,nm7479655
per0007001,Biken Rimova,nm1110676
per0007002,Mukhtar Bakhtygereyev,nm0049092
per0007003,Suat Abuseitov,nm11383933
per0007004,D. Tayaliyeva,nm11383929
per0007005,Lidiya Ashrapova,nm1485628
per0007006,Mulyuk Surtubayev,nm3461446
per0007007,Tamara Dumnaya,nm11383930
per0007008,Varvara Soshalskaya,nm0815323
per0007009,Magda Kohut,nm0463488
per0007010,Pál Beszterczei,nm0079080
per0007011,Károly Kovács,nm0468489
per0007012,Sándor Siménfalvy,nm0801440
per0007013,László Ujlaky,nm0880305
per0007014,Bertalan Solti,nm0813612
per0007015,János Körmendi,nm0477975
per0007016,Géza Sándor,nm0845219
per0007017,Vera Zakharova,nm11273244
per0007018,Pavel Luspekayev,nm0527226
per0007019,Gocha Abashidze,nm0007718
per0007020,Malkhaz Beburishvili,nm0064863
per0007021,Sergei Golovanov,nm0326642
per0007022,Nukri Alkhazishvili,nm0019797
per0007023,Johannes Arpe,nm0037084
per0007024,Heino Winkler,nm1160702
per0007025,Ulrich von der Trenck,nm0902178
per0007026,Jürgen Krumwiede,nm0472747
per0007027,Joe Schorn,nm0774884
per0007028,Herbert Richter,nm1099672
per0007029,Fritz Schlegel,nm0772155
per0007030,Edwin Marian,nm0547028
per0007031,Hans Ulrich,nm0880671
per0007032,Henny Porten,nm0691995
per0007033,Catja Görna,nm0351437
per0007034,Horst Naumann,nm0622612
per0007035,Jacky Marelly,nm1950253
per0007036,Rüdiger Renn,nm0719600
per0007037,Maria Wendt,nm0920924
per0007038,Herbert Kiper,nm0455992
per0007039,László Hadics,nm0352817
per0007040,Péter Benkö,nm0071428
per0007041,Imre Halmay,nm0356835
per0007042,József Kautzky,nm0442505
per0007043,Andor Dárday,nm0246268
per0007044,Judith Barrett,nm0057184
per0007045,Douglas Scott,nm0779081
per0007046,Barton Hepburn,nm0378337
per0007047,Julia Faye,nm0269671
per0007048,Conrad Nagel,nm0619261
per0007049,Robert Edeson,nm0249187
per0007050,Joel McCrea,nm0566948
per0007051,Robert T. Haines,nm0354289
per0007052,Charles Bickford,nm0001948
per0007053,Leslie Fenton,nm0272059
per0007054,Henry Stockbridge,nm0830763
per0007055,Fred Walton,nm0910509
per0007056,William Holden,nm0390279
per0007057,Muriel McCormac,nm0566411
per0007058,Kay Johnson,nm0425512
per0007059,Jane Keckley,nm0444274
per0007060,Margarita Korabelnikova,nm0465994
per0007061,Oleg Anofriev,nm0030456
per0007062,Lyubov Studneva,nm0836084
per0007063,Aleksey Petrochenko,nm0678064
per0007064,Klavdiya Blokhina,nm0088869
per0007065,Valentina Kutsenko,nm0476543
per0007066,Lyubov Komaretskaya,nm7289672
per0007067,Nikolay Zaseev-Rudenko,nm0953640
per0007068,Aleksandr Kholodkov,nm7289671
per0007069,Rollo Lloyd,nm0516121
per0007070,Thomas Beck,nm0065288
per0007071,Jean Hersholt,nm0380965
per0007072,Mady Christians,nm0160130
per0007073,John Hamilton,nm0357963
per0007074,Edward Keane,nm0443849
per0007075,Leonid Snegoff,nm0810988
per0007076,Victor Kilian,nm0453081
per0007077,Simone Simon,nm0800386
per0007078,Violetta Yutujyan,nm1295636
per0007079,Olga Gulazyan,nm0347668
per0007080,Gurgen Gen,nm1349131
per0007081,Ashot Nersisyan,nm0626285
per0007082,Sos Sosyan,nm1295699
per0007083,G. Yakovlev,nm14928546
per0007084,Stepan Sudbinin,nm14928547
per0007085,Artyom Karapetyan,nm0438927
per0007086,Konstantin Konstantinov,nm0465381
per0007087,D. Lysenko,nm0529259
per0007088,Leonid Gaidai,nm0301145
per0007089,Kyunna Ignatova,nm0407214
per0007090,Aleksandr Shvorin,nm0796085
per0007091,Suray Muradova,nm7596183
per0007092,Ata Durdyev,nm6721683
per0007093,Maya Kulieva,nm7308950
per0007094,Vapa Mukhamedov,nm3862756
per0007095,Nurdzhemal Soyunova,nm7596184
per0007096,Bazar Amanov,nm6870191
per0007097,L. Krinitskaya,nm2585502
per0007098,Grigoriy Kozachenko,nm2586831
per0007099,B. Stavitsky,nm2589674
per0007100,Vladimir Kraynichenko,nm2588339
per0007101,S. Fedortsova,nm2584892
per0007102,Yelena Litskanovich,nm0514435
per0007103,Margaret Bloodgood,nm0089114
per0007104,Elsa Lanchester,nm0006471
per0007105,Joseph Cawthorn,nm0147248
per0007106,Alexander Bokefi,nm8698353
per0007107,Ralph Brooks,nm0112201
per0007108,Cecilia Parker,nm0662118
per0007109,Jane Barnes,nm0055638
per0007110,Harold Huber,nm0399346
per0007111,Arthur Belasco,nm0067583
per0007112,Irina Pototskaya,nm4221633
per0007113,Feliks Ivanov,nm1808373
per0007114,Karina Shmarinova,nm0794595
per0007115,Arutyun Akopyan,nm0015509
per0007116,Leonid Gubanov,nm0345510
per0007117,Vlasta Burian,nm0121512
per0007118,Václav Vydra,nm0904526
per0007119,Jarmila Beránková,nm0078582
per0007120,Vera Bublíková,nm1153096
per0007121,Frantisek Fontén,nm1578959
per0007122,Antonín Jedlicka,nm0420052
per0007123,Alena Karesová,nm0439193
per0007124,Sam Ash,nm0038663
per0007125,Phillip Reed,nm0715637
per0007126,George Zucco,nm0958345
per0007127,Adia Kuznetzoff,nm0476885
per0007128,Gladys George,nm0313438
per0007129,Ruth Hussey,nm0404046
per0007130,Emma Dunn,nm0242562
per0007131,John Beal,nm0063619
per0007132,Cora Witherspoon,nm0936755
per0007133,Warren William,nm0929925
per0007134,Rudolf Schündler,nm0771869
per0007135,Hans Leibelt,nm0500018
per0007136,Hansi Arnstaedt,nm0036778
per0007137,Oscar Sabo,nm0754831
per0007138,Bruno Ziener,nm0956272
per0007139,Vladimir Kuvshinov,nm4238821
per0007140,Grigoriy Loyko,nm7850453
per0007141,Evgeniy Polosin,nm6721498
per0007142,Igor Savkin,nm0767831
per0007143,Aleksey Baranovskiy,nm0053013
per0007144,Nikolay Blashchuk,nm6852180
per0007145,Genya Ivanchenko,nm8705162
per0007146,Hedi Richter,nm3507799
per0007147,Helmut Krauss,nm0470306
per0007148,Anny Felbermayer,nm0270898
per0007149,Hugo Meyer-Welfing,nm0583451
per0007150,Jean Vinci,nm0898826
per0007151,Cesare Danova,nm0200488
per0007152,Hans von Borsody,nm0902026
per0007153,Alfred Poell,nm0702512
per0007154,Evelyn Cormand,nm0180036
per0007155,Gottlob Frick,nm0294782
per0007156,Harald Progelhof,nm0698502
per0007157,Lotte Tobisch,nm0864977
per0007158,Josef Meinrad,nm0576938
per0007159,Walter Berry,nm0077695
per0007160,Hanna Löser,nm0530538
per0007161,Tanat Zhailibekov,nm0955312
per0007162,Daya Smirnova,nm0807068
per0007163,Vladimir Gusev,nm0348855
per0007164,Anna Kolomiytseva,nm0464319
per0007165,Galina Malinovskaya,nm0539698
per0007166,S. Protopopov,nm0698870
per0007167,Eva Worisch,nm0679327
per0007168,Carlo Böhm,nm0127025
per0007169,Fritz Eckhardt,nm0248657
per0007170,Franz Worisch,nm4228939
per0007171,Eva Kerbler,nm0449213
per0007172,Erwin Liederer,nm4228584
per0007173,Fritz Zecha,nm0954117
per0007174,Walter Regelsberger,nm0716530
per0007175,Franz Messner,nm0582254
per0007176,Gábor Agárdi,nm0013818
per0007177,Tamás Ferkai,nm1199228
per0007178,László Csorba,nm1199116
per0007179,Marika Egri,nm1200676
per0007180,Kálmán Koletár,nm0464052
per0007181,Gábor Balassa,nm0049474
per0007182,Géza Asztalos,nm1200383
per0007183,György Bikádi,nm0082081
per0007184,Zoltán Basilides,nm0059896
per0007185,Frank Steinberg,nm0825752
per0007186,Hortense Raky,nm0707658
per0007187,Rudolf Wasserlof,nm1066836
per0007188,Alfred Böhm,nm0127022
per0007189,S. Starkenbach,nm5161163
per0007190,Friedrich Lobe,nm1152766
per0007191,Hans Unterkircher,nm0007207
per0007192,Mikhail Efimov,nm8538797
per0007193,A. Pavlidi,nm8538798
per0007194,Mikhail Mikhaylov,nm8538800
per0007195,Vano Muradeli,nm0613423
per0007196,Gelena Velikanova,nm7748561
per0007197,Valentina Zhuravskaya,nm0955907
per0007198,Sergey Grebennikov,nm0337367
per0007199,Nikolay Sivchenko,nm8538799
per0007200,Marina Yuryeva,nm0951101
per0007201,Evgeniy Vesnik,nm0895256
per0007202,Andryusha Mikhaylov,nm12213279
per0007203,Georgiy Kulikov,nm0474553
per0007204,Valentina Ananina,nm0025649
per0007205,Irina Aktasheva,nm0015590
per0007206,Liliya Gurova,nm0348719
per0007207,Klarina Frolova-Vorontsova,nm0296298
per0007208,Valentina Kalinina,nm0435832
per0007209,Fedor Shimanskiy,nm0793599
per0007210,Larisa Bukhartseva,nm9013169
per0007211,Serafim Anikeyev,nm0030052
per0007212,Lucjana Bracka,nm1419607
per0007213,Leopold Szmaus,nm1421940
per0007214,Tadeusz Wozniak,nm0941968
per0007215,Adam Mularczyk,nm0611649
per0007216,A. Jurkowska,nm1420580
per0007217,Bronislaw Dardzinski,nm0201108
per0007218,Wanda Luczycka,nm0524830
per0007219,Andrzej Hrydzewicz,nm0398715
per0007220,Helena Chaniecka,nm0151889
per0007221,Zofia Czerwinska,nm0194462
per0007222,Ryszard Kotys,nm0467876
per0007223,Roman Polanski,nm0000591
per0007224,August Kowalczyk,nm0468565
per0007225,Juliusz Roland,nm0738055
per0007226,Zbigniew Cybulski,nm0194193
per0007227,Urszula Modrzynska,nm0595338
per0007228,Tadeusz Fijewski,nm0276779
per0007229,Janusz Paluszkiewicz,nm0658879
per0007230,Jerzy Krasowski,nm0469968
per0007231,Zenon Laurentowski,nm0491305
per0007232,Zygmunt Hobot,nm0387710
per0007233,Bronislaw Kassowski,nm0469988
per0007234,Shaoqi Wang,nm9033689
per0007235,Min Zheng,nm1973147
per0007236,Jun Wang,nm4344941
per0007237,Ke Xin,nm4568775
per0007238,Yongping Sun,nm1253371
per0007239,Xue Shi,nm12236288
per0007240,Lingjun Li,nm1276376
per0007241,Chou Mo,nm0594901
per0007242,Nong Li,nm1254631
per0007243,Hong Mu,nm1252560
per0007244,Shuhuang Zhong,nm1086559
per0007245,Ji Li,nm4344576
per0007246,Ji Ma,nm1280245
per0007247,Chaoming Cui,nm0191275
per0007248,Tai Kang,nm1254587
per0007249,Takhir Sabirov,nm0754779
per0007250,Pavel Vinnikov,nm0899036
per0007251,Nikolai Borisenko,nm0996522
per0007252,Nikolay Khlibko,nm0451677
per0007253,Nazira Alieva,nm7556697
per0007254,Lyutfi Sarymsakova,nm1142604
per0007255,Alim Khodzhayev,nm0451730
per0007256,Ervin Abel,nm0008445
per0007257,Kaljo Kiisk,nm0452764
per0007258,Enn Adusson,nm1831990
per0007259,Ruth Peramets,nm1847212
per0007260,Lembit Anton,nm2261761
per0007261,Marjo Maasing,nm14981565
per0007262,Õie Orav,nm1847181
per0007263,Lembit Eelmäe,nm0250519
per0007264,Kaarel Ird,nm1839864
per0007265,Kalju Karask,nm1473517
per0007266,Einari Koppel,nm0465884
per0007267,Arvo Kruusement,nm0472937
per0007268,Jaanus Orgulas,nm1845752
per0007269,Jüri Järvet,nm0433525
per0007270,Ita Ever,nm0263458
per0007271,A. Turchina,nm0876929
per0007272,Isandr Khmelnitsky,nm0451700
per0007273,Nikandr Khanayev,nm0451354
per0007274,Igor Bogdanov,nm0091633
per0007275,Viktor Gorbunov,nm0329817
per0007276,Nadezhda Klyagina,nm0460269
per0007277,Georgi Nelepp,nm0625051
per0007278,Yu. Filin,nm0276974
per0007279,Fyodor Godovkin,nm0324156
per0007280,D. Bedrosiyi,nm0066189
per0007281,G. Allakhverdov,nm1794234
per0007282,Aleksey Krivchenya,nm0471756
per0007283,Ivan Ionov,nm0409607
per0007284,Evgeniy Lebedev,nm0495543
per0007285,Gleb Selyanin,nm0783649
per0007286,Antonina Bogdanova,nm0091643
per0007287,Boris Lyoskin,nm0504007
per0007288,Sergey Dvoretskiy,nm1678764
per0007289,Valentina Chemberg,nm0155110
per0007290,Dany Robin,nm0732184
per0007291,Denise Grey,nm0340551
per0007292,Nicole Berger,nm0074303
per0007293,Jeanne Moreau,nm0603402
per0007294,Alain Terrane,nm0855758
per0007295,Renée Barell,nm1131878
per0007296,Georges Chamarat,nm0150115
per0007297,Bernard Lancret,nm0484303
per0007298,Georges Sauval,nm0767164
per0007299,Faustini,nm0269283
per0007300,Pat Hurst,nm0403634
per0007301,Véra Clouzot,nm0167243
per0007302,Darío Moreno,nm0603916
per0007303,Yves Montand,nm0598971
per0007304,René Baranger,nm1014418
per0007305,Josep Palau i Fabre,nm1099210
per0007306,Peter van Eyck,nm0886870
per0007307,William Tubbs,nm0875630
per0007308,Antonio Centa,nm0148294
per0007309,Luis De Lima,nm0209759
per0007310,Darling Légitimus,nm0529587
per0007311,Jo Dest,nm0221782
per0007312,Seguna,nm0782157
per0007313,Grégoire Gromoff,nm0343039
per0007314,Madeleine Geoffroy,nm0313279
per0007315,Jean Péméja,nm0671508
per0007316,Laurence Badie,nm0046133
per0007317,Émile Ronet,nm0740068
per0007318,Micheline Presle,nm0696163
per0007319,Robert Naly,nm1688354
per0007320,Henri Marchand,nm0545384
per0007321,Robert Mercier,nm1686082
per0007322,France Asselin,nm0039797
per0007323,Marius David,nm0202996
per0007324,Roland Lesaffre,nm0503848
per0007325,Georges Cadix,nm1111512
per0007326,Marc Cassot,nm0144360
per0007327,Viviane Gosset,nm0331667
per0007328,Brigitte Bardot,nm0000003
per0007329,Jacqueline Maillan,nm0537571
per0007330,Michèle Morgan,nm0006807
per0007331,Yves Robert,nm0002216
per0007332,Simone Valère,nm0885506
per0007333,Catherine Anouilh,nm0030477
per0007334,Dany Carrel,nm0140153
per0007335,Jacques Fabbri,nm0264429
per0007336,Magali Noël,nm0637649
per0007337,Jacques François,nm0291979
per0007338,Pierre Dux,nm0245240
per0007339,Gabrielle Fontan,nm0284870
per0007340,Jean Mercure,nm0580489
per0007341,Robert Berri,nm0077340
per0007342,Mirko Ellis,nm0254995
per0007343,Anna Maria Sandri,nm0762252
per0007344,Antoine Balpêtré,nm0051086
per0007345,Jacques Varennes,nm0889668
per0007346,André Brunot,nm0116552
per0007347,Georges Descrières,nm0221107
per0007348,J.G. Varenne,nm11231223
per0007349,Jean Martinelli,nm0553361
per0007350,Jean-Marie Amato,nm0024157
per0007351,Gérard Séty,nm0845393
per0007352,N. Varenne,nm11231224
per0007353,Luc Andrieux,nm0029004
per0007354,Max Tréjean,nm0874560
per0007355,Antonetti,nm1388315
per0007356,Rudy Lenoir,nm0502154
per0007357,Alain Bouvette,nm0100424
per0007358,Jacques Marin,nm0547462
per0007359,François Périer,nm0673749
per0007360,Jean Berton,nm0078242
per0007361,Pierre Ferval,nm0275200
per0007362,Pierre Fresnay,nm0294382
per0007363,Nieman,nm1390898
per0007364,Jean Landier,nm0484772
per0007365,Bernard Musson,nm0615913
per0007366,Bernard Véron,nm0904992
per0007367,Jean Rozenberg,nm0747556
per0007368,Francette Vernillat,nm0894616
per0007369,Jean Sylvère,nm0843302
per0007370,Jacques Duby,nm0239660
per0007371,Danielle Dumont,nm0241632
per0007372,Martial Rèbe,nm0753646
per0007373,Jacques Hilling,nm0385019
per0007374,Simone Signoret,nm0797531
per0007375,Maria Pia Casilio,nm0143686
per0007376,Lucien Hubert,nm0399471
per0007377,M. Germogenova,nm0314588
per0007378,Mikhail Medvedev,nm0575948
per0007379,S. Budozhapov,nm0119067
per0007380,Pyotr Reshetnikov,nm0720259
per0007381,Vasiliy Stepanov,nm8268719
per0007382,Lena Belyayev,nm9838403
per0007383,Boleslavs Ruzs,nm1059344
per0007384,Olga Kruminya,nm0472715
per0007385,Zanis Priekulis,nm1288281
per0007386,Viktor Koval,nm12724598
per0007387,Uldis Lieldidzs,nm0509614
per0007388,Lidija Freimane,nm1846726
per0007389,Juris Lejaskalns,nm0500802
per0007390,Elza Barune,nm6717690
per0007391,Harijs Liepins,nm0509682
per0007392,Ants Aasma,nm11264246
per0007393,Helmi Puur,nm11264243
per0007394,Jaan Johanson,nm11264359
per0007395,Heino Otto,nm0653269
per0007396,Boris Blinov,nm11264245
per0007397,Ilmar Kuusemets,nm11264247
per0007398,Kaarel Ots,nm11264360
per0007399,Tiit Kuusik,nm1845449
per0007400,Elsa Maasik,nm11264242
per0007401,Kadri Ots,nm1742333
per0007402,Sophie Sooäär,nm3105438
per0007403,Aleksander Mägi,nm1845684
per0007404,Silvia Urb,nm8344019
per0007405,Georg Tales,nm1753875
per0007406,Aaro Pärn,nm1845861
per0007407,Inge Poder,nm11264244
per0007408,Ülo Rannaste,nm11264241
per0007409,A. Vostokov,nm11104833
per0007410,Pyotr Lukin,nm11104832
per0007411,Lev Stepanov,nm0826770
per0007412,Nadezhda Rusanova,nm1173135
per0007413,Irina Protopopova,nm11104835
per0007414,Sandagiin Tserendash,nm13474280
per0007415,Zunduin Pürev,nm13474282
per0007416,Sangizhavyn Genden,nm8419654
per0007417,Batluvsangiin Enkhtuyaa,nm13474281
per0007418,Marjan Berger,nm4750253
per0007419,Arne Lie,nm0509266
per0007420,Mihajlo &#x27;Bata&#x27; Paskaljevic,nm0664608
per0007421,Antun Nalis,nm0620548
per0007422,Aleksandar Ognjanovic,nm0644770
per0007423,Ivica Katic,nm0441289
per0007424,Ivan Jonas,nm0427312
per0007425,Milan Milosevic,nm0590527
per0007426,Lalla Carlsen,nm0137842
per0007427,Ola Isene,nm0410816
per0007428,Erik Larsen,nm0488750
per0007429,Milivoje Zivanovic,nm0957323
per0007430,Miodrag Saurek,nm1845991
per0007431,Dobrica Stefanovic,nm0825001
per0007432,Liv Strømsted,nm0835611
per0007433,Helge Essmar,nm0261437
per0007434,Andreas Bjarke,nm0084740
per0007435,Tom Tellefsen,nm0854409
per0007436,Tigran Davydov,nm0205871
per0007437,Germaine Reuver,nm0720736
per0007438,Albert Plantier,nm1102124
per0007439,Jacques Berthier,nm0077977
per0007440,René Berthier,nm0077983
per0007441,Gérard Gervais,nm0315029
per0007442,Yannick Muller,nm1126886
per0007443,Oleg Tumanov,nm0876492
per0007444,Leonid Chinidzhants,nm0157907
per0007445,Pavel Mikhaylov,nm1995141
per0007446,Lidiya Matsiyevskaya,nm11432148
per0007447,Roza Balashova,nm0560670
per0007448,Aleksandr Starodub,nm7421730
per0007449,Rudite Kaldovska,nm3116396
per0007450,Vladimirs Avotins,nm3115626
per0007451,Olgerts Krastins,nm0469998
per0007452,Malvine Linde,nm3116925
per0007453,Gundars Leimanis,nm3115483
per0007454,Lilita Berzina,nm0078564
per0007455,Zigrida Stungure,nm0836243
per0007456,D. Ciekurs,nm12116604
per0007457,Mudite Sneidere,nm3116358
per0007458,Zanis Kopstals,nm0465963
per0007459,Karps Kletnieks,nm0459340
per0007460,Alfreds Jaunusans,nm3116039
per0007461,Zsuzsa Gordon,nm0330678
per0007462,Oszkár Ascher,nm0038504
per0007463,Kálmán Rózsahegyi,nm0753877
per0007464,Nusi Somogyi,nm0814133
per0007465,Elemér Tarsoly,nm0850711
per0007466,Mária Lázár,nm0529484
per0007467,Margit Dajka,nm0197461
per0007468,István Botos,nm1200402
per0007469,Marianne Krencsey,nm0470833
per0007470,Pál Molnár,nm1199745
per0007471,Dezsö Garas,nm0304839
per0007472,László Körmendy,nm1199558
per0007473,Vera Szemere,nm0843943
per0007474,Erzsi Kõmíves,nm0464666
per0007475,Rudolf Somogyvári,nm0814140
per0007476,Erzsi Somogyi,nm0814129
per0007477,Vanda Kátay,nm0477612
per0007478,Viktória Ujváry,nm0880312
per0007479,Baken Kydykeyeva,nm0477331
per0007480,Evgeniy Zinovyev,nm7289673
per0007481,Yulian Panich,nm0659492
per0007482,Mykhailo Pokotylo,nm0688713
per0007483,Ivan Poplavets,nm0691293
per0007484,Valeri Zinovyev,nm0957063
per0007485,A. Chistik,nm1702387
per0007486,Misha Chernov,nm0155944
per0007487,V. Amelin,nm1702273
per0007488,Yasha Panichev,nm1702765
per0007489,Ira Luzanova,nm3953959
per0007490,A. Yakimenko,nm12529269
per0007491,Lidiya Kuznetsova,nm0476873
per0007492,G. Ilyin,nm14401967
per0007493,Gennady Sayfulin,nm0756940
per0007494,Yura Zhuchkov,nm3955409
per0007495,Boris Kamchatov,nm14401970
per0007496,Anatoli Berladin,nm3953642
per0007497,Yu. Popov,nm14401969
per0007498,A. Langer,nm14401971
per0007499,V. Chernov,nm14401972
per0007500,S. Nefyodov,nm14401968
per0007501,Henry Koster,nm0467396
per0007502,Rza Takhmasib,nm0847641
per0007503,Zoltan Korda,nm0466113
per0007504,Nabi Ganiyev,nm0304400
per0007505,Yuldash Agzamov,nm0013815
per0007506,Mikhail Verner,nm0894551
per0007507,Sergei Sidelyov,nm0796541
per0007508,Vladimir Legoshin,nm0499407
per0007509,Gerbert Rappaport,nm0710888
per0007510,Abram Room,nm0740282
per0007511,Vladimir Braun,nm0105874
per0007512,Pavel Petrov-Bytov,nm0678210
per0007513,Vladimir Gonchukov,nm0327212
